Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,Expected_Mortality_Rate
Chernivtsi Oblast,Ukraine,2021-04-01 04:27:05,48.2917,25.9352,69844,1360,49629.0,18855.0,"Chernivtsi Oblast, Ukraine",7722.9110965153795,1.94719660958708,0.019471966095870798
Crimea Republic*,Ukraine,2021-04-01 04:27:05,45.2835,34.2008,37633,1069,35253.0,1311.0,"Crimea Republic*, Ukraine",1966.47282193788,2.840592033587543,0.02840592033587543
Dnipropetrovsk Oblast,Ukraine,2021-04-01 04:27:05,48.4647,35.0462,91122,2357,74436.0,14329.0,"Dnipropetrovsk Oblast, Ukraine",2841.8104979390155,2.586642084238713,0.02586642084238713
Donetsk Oblast,Ukraine,2021-04-01 04:27:05,48.0159,37.8028,59206,1269,47347.0,10590.0,"Donetsk Oblast, Ukraine",1421.205160660323,2.1433638482586224,0.021433638482586226
Ivano-Frankivsk Oblast,Ukraine,2021-04-01 04:27:05,48.9226,24.7111,79225,1699,62236.0,15290.0,"Ivano-Frankivsk Oblast, Ukraine",5769.152347857495,2.144525086778164,0.021445250867781634
Kharkiv Oblast,Ukraine,2021-04-01 04:27:05,49.9935,36.2304,103804,1962,84783.0,17059.0,"Kharkiv Oblast, Ukraine",3879.6560619345655,1.890100574158992,0.01890100574158992
Kherson Oblast,Ukraine,2021-04-01 04:27:05,46.6354,32.6169,24258,704,21306.0,2248.0,"Kherson Oblast, Ukraine",2337.8050190817626,2.902135378019622,0.029021353780196223
Khmelnytskyi Oblast,Ukraine,2021-04-01 04:27:05,49.423,26.9871,63780,1156,50632.0,11992.0,"Khmelnytskyi Oblast, Ukraine",5043.073285865084,1.8124804013797429,0.01812480401379743
Kiev,Ukraine,2021-04-01 04:27:05,50.4501,30.5234,162291,3405,105605.0,53281.0,"Kiev, Ukraine",5499.898332655551,2.0980830729985027,0.020980830729985026
Kiev Oblast,Ukraine,2021-04-01 04:27:05,50.053,30.7667,95323,1612,77512.0,16199.0,"Kiev Oblast, Ukraine",5391.755376313676,1.691092391133305,0.016910923911333045
Kirovohrad Oblast,Ukraine,2021-04-01 04:27:05,48.5079,32.2623,13162,467,9059.0,3636.0,"Kirovohrad Oblast, Ukraine",1391.9955496753737,3.5480929949855646,0.03548092994985565
Luhansk Oblast,Ukraine,2021-04-01 04:27:05,48.574,39.3078,17460,522,14958.0,1980.0,"Luhansk Oblast, Ukraine",811.4012565101474,2.989690721649485,0.029896907216494847
Lviv Oblast,Ukraine,2021-04-01 04:27:05,49.8397,24.0297,103670,2629,79111.0,21930.0,"Lviv Oblast, Ukraine",4110.592259144552,2.535931320536317,0.025359313205363172
Mykolaiv Oblast,Ukraine,2021-04-01 04:27:05,46.975,31.9946,51924,1062,41892.0,8970.0,"Mykolaiv Oblast, Ukraine",2058.8250454694867,2.045296972498267,0.020452969724982666
Odessa Oblast,Ukraine,2021-04-01 04:27:05,46.4846,30.7326,107566,1776,83037.0,22753.0,"Odessa Oblast, Ukraine",4518.995020812433,1.651079337337077,0.016510793373370768
Poltava Oblast,Ukraine,2021-04-01 04:27:05,49.5883,34.5514,55021,1153,46321.0,7547.0,"Poltava Oblast, Ukraine",3928.839456770341,2.0955635121135567,0.020955635121135567
Rivne Oblast,Ukraine,2021-04-01 04:27:05,50.6199,26.2516,57724,747,50901.0,6076.0,"Rivne Oblast, Ukraine",4987.812159498696,1.2940891137135333,0.012940891137135334
Sevastopol*,Ukraine,2021-04-01 04:27:05,44.6054,33.522,13228,562,12210.0,456.0,"Sevastopol*, Ukraine",2984.5829638704818,4.248563652857575,0.042485636528575746
Sumy Oblast,Ukraine,2021-04-01 04:27:05,50.9077,34.7981,58193,812,49583.0,7798.0,"Sumy Oblast, Ukraine",5381.175456668929,1.3953568298592611,0.013953568298592614
Ternopil Oblast,Ukraine,2021-04-01 04:27:05,49.5535,25.5948,54080,762,44874.0,8444.0,"Ternopil Oblast, Ukraine",5170.770232502995,1.4090236686390532,0.014090236686390532
Vinnytsia Oblast,Ukraine,2021-04-01 04:27:05,49.2331,28.4682,57101,1059,35058.0,20984.0,"Vinnytsia Oblast, Ukraine",3659.396280682956,1.8546085007267823,0.018546085007267822
Volyn Oblast,Ukraine,2021-04-01 04:27:05,50.7472,25.3254,46674,768,40552.0,5354.0,"Volyn Oblast, Ukraine",4508.12784329634,1.6454557141020696,0.016454557141020697
Zakarpattia Oblast,Ukraine,2021-04-01 04:27:05,48.6208,22.2879,54045,1306,40720.0,12019.0,"Zakarpattia Oblast, Ukraine",4300.200031508543,2.416504764548062,0.02416504764548062
Zaporizhia Oblast,Ukraine,2021-04-01 04:27:05,47.8388,35.1396,78386,1415,69207.0,7764.0,"Zaporizhia Oblast, Ukraine",4595.166241068895,1.8051692904345165,0.018051692904345162
Zhytomyr Oblast,Ukraine,2021-04-01 04:27:05,50.2547,28.6587,71032,1202,51438.0,18392.0,"Zhytomyr Oblast, Ukraine",5821.374159661627,1.692195067012051,0.01692195067012051
,United Arab Emirates,2021-04-01 04:27:05,23.424076,53.847818,461444,1497,445355.0,14592.0,United Arab Emirates,4665.574698697727,0.3244163972226315,0.0032441639722263155
Anguilla,United Kingdom,2021-04-01 04:27:05,18.2206,-63.0686,25,0,21.0,4.0,"Anguilla, United Kingdom",166.6444474070124,0.0,0.0
Bermuda,United Kingdom,2021-04-01 04:27:05,32.3078,-64.7505,1217,12,729.0,476.0,"Bermuda, United Kingdom",1954.2980103736768,0.9860312243221035,0.009860312243221035
British Virgin Islands,United Kingdom,2021-04-01 04:27:05,18.4207,-64.64,153,1,131.0,21.0,"British Virgin Islands, United Kingdom",506.0025796209941,0.6535947712418301,0.006535947712418301
Cayman Islands,United Kingdom,2021-04-01 04:27:05,19.3133,-81.2546,500,2,476.0,22.0,"Cayman Islands, United Kingdom",760.8034083992696,0.4,0.004
Channel Islands,United Kingdom,2021-04-01 04:27:05,49.3723,-2.3644,4049,86,3956.0,7.0,"Channel Islands, United Kingdom",2374.793987061508,2.123981229933317,0.02123981229933317
England,United Kingdom,2021-04-01 04:27:05,52.3555,-1.1743,3800722,111489,0.0,3689233.0,"England, United Kingdom",6789.767976962049,2.933363713526009,0.02933363713526009
Falkland Islands (Malvinas),United Kingdom,2021-04-01 04:27:05,-51.7963,-59.5236,54,0,54.0,0.0,"Falkland Islands (Malvinas), United Kingdom",1550.3875968992247,0.0,0.0
Gibraltar,United Kingdom,2021-04-01 04:27:05,36.1408,-5.3536,4274,94,4168.0,12.0,"Gibraltar, United Kingdom",12685.880502211274,2.199344875994385,0.021993448759943846
Isle of Man,United Kingdom,2021-04-01 04:27:05,54.2361,-4.5481,1569,29,1247.0,293.0,"Isle of Man, United Kingdom",1845.187694044595,1.8483110261312936,0.018483110261312937
Montserrat,United Kingdom,2021-04-01 04:27:05,16.742498,-62.187366,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0,0.05
Northern Ireland,United Kingdom,2021-04-01 04:27:05,54.7877,-6.4923,117289,2115,0.0,115174.0,"Northern Ireland, United Kingdom",6233.471513605442,1.803238155325734,0.01803238155325734
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,2021-03-14 23:25:24,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0,0.0
Scotland,United Kingdom,2021-04-01 04:27:05,56.4907,-4.2026,218432,7602,0.0,210830.0,"Scotland, United Kingdom",3998.169604451522,3.480259302666276,0.03480259302666276
Turks and Caicos Islands,United Kingdom,2021-04-01 04:27:05,21.69400000000001,-71.7979,2329,17,2268.0,44.0,"Turks and Caicos Islands, United Kingdom",6015.290045973449,0.7299270072992701,0.0072992700729927005
Unknown,United Kingdom,2021-04-01 04:27:05,,,0,0,0.0,0.0,"Unknown, United Kingdom",,,
Wales,United Kingdom,2021-04-01 04:27:05,52.1307,-3.7837,209345,5507,0.0,203838.0,"Wales, United Kingdom",6670.012107308991,2.630585874991044,0.026305858749910434
,Uruguay,2021-04-01 04:27:05,-32.5228,-55.7658,105549,974,83380.0,21195.0,Uruguay,3038.494389455476,0.9227941524789436,0.009227941524789434
,Uzbekistan,2021-04-01 04:27:05,41.377491,64.585262,82869,629,80983.0,1257.0,Uzbekistan,247.59779880002503,0.75902931132269,0.007590293113226901
,Vanuatu,2021-04-01 04:27:05,-15.3767,166.9592,3,0,1.0,2.0,Vanuatu,1.0250102501025011,0.0,0.0
,Venezuela,2021-04-01 04:27:05,6.4238,-66.5897,160497,1602,147846.0,11049.0,Venezuela,564.4159576490922,0.9981494981214604,0.009981494981214601
,Vietnam,2021-04-01 04:27:05,14.058324,108.277199,2603,35,2359.0,209.0,Vietnam,2.6741708372722046,1.3446023818670765,0.013446023818670765
,Palestine,2021-04-01 04:27:05,31.9522,35.2332,242353,2627,215429.0,24297.0,"nan, Palestine",4750.700589797029,1.0839560475834835,0.010839560475834837
,Yemen,2021-04-01 04:27:05,15.552727,48.516388,4357,888,1676.0,1793.0,Yemen,14.60807575465782,20.38099609823273,0.2038099609823273
,Zambia,2021-04-01 04:27:05,-13.133897,27.849332,88418,1208,84592.0,2618.0,Zambia,480.9519779094337,1.3662376439186592,0.01366237643918659
,Zimbabwe,2021-04-01 04:27:05,-19.015438,29.154857,36882,1523,34686.0,673.0,Zimbabwe,248.147622604888,4.12938560815574,0.0412938560815574
,Kiribati,2021-04-01 04:27:05,-3.3704,-168.734,0,0,0.0,0.0,Kiribati,0.0,,
,Palau,2021-04-01 04:27:05,7.515,134.5825,0,0,0.0,0.0,Palau,0.0,,
Cook Islands,New Zealand,2021-04-01 04:27:05,-21.2367,-159.7777,0,0,0.0,0.0,"Cook Islands, New Zealand",0.0,,
,Unknown,2021-04-01 04:27:05,35.6491,139.7737,0,0,0.0,0.0,"nan, Unknown",,,
Johor,Malaysia,2021-04-01 04:27:05,1.4854,103.7618,41258,104,39594.0,1560.0,"Johor, Malaysia",1094.899421474444,0.2520723253672015,0.002520723253672015
Kedah,Malaysia,2021-04-01 04:27:05,6.1184,100.3685,8435,25,8067.0,343.0,"Kedah, Malaysia",385.882245299419,0.2963841138114997,0.002963841138114997
Kelantan,Malaysia,2021-04-01 04:27:05,6.1254,102.2381,6250,23,5638.0,589.0,"Kelantan, Malaysia",330.30335059718846,0.368,0.00368
Melaka,Malaysia,2021-04-01 04:27:05,2.1896,102.2501,6537,22,6196.0,319.0,"Melaka, Malaysia",700.8684464458025,0.3365458161236041,0.003365458161236041
Negeri Sembilan,Malaysia,2021-04-01 04:27:05,2.7258,101.9424,17269,31,16868.0,370.0,"Negeri Sembilan, Malaysia",1525.3952831021995,0.1795124211013955,0.0017951242110139556
Pahang,Malaysia,2021-04-01 04:27:05,3.8126,103.3256,4269,17,3961.0,291.0,"Pahang, Malaysia",254.5465386679387,0.3982197235886625,0.003982197235886624
Perak,Malaysia,2021-04-01 04:27:05,4.5921,101.0901,12964,44,12563.0,357.0,"Perak, Malaysia",515.610706757348,0.3394014193150262,0.003394014193150262
Perlis,Malaysia,2021-04-01 04:27:05,6.4449,100.2048,330,2,320.0,8.0,"Perlis, Malaysia",129.61508248232522,0.6060606060606061,0.006060606060606061
Pulau Pinang,Malaysia,2021-04-01 04:27:05,5.4141,100.3288,16067,21,14730.0,1316.0,"Pulau Pinang, Malaysia",903.8591359135912,0.1307026825169602,0.0013070268251696023
Sabah,Malaysia,2021-04-01 04:27:05,5.9788,116.0753,54768,392,53870.0,506.0,"Sabah, Malaysia",1402.6173585678798,0.7157464212678937,0.007157464212678937
Sarawak,Malaysia,2021-04-01 04:27:05,1.5533,110.3592,16390,108,13740.0,2542.0,"Sarawak, Malaysia",581.5975302508782,0.6589383770591825,0.006589383770591825
Selangor,Malaysia,2021-04-01 04:27:05,3.0738,101.5183,116080,332,110514.0,5234.0,"Selangor, Malaysia",1774.4080465919687,0.2860096485182632,0.0028600964851826327
Terengganu,Malaysia,2021-04-01 04:27:05,5.3117,103.1324,3595,13,3547.0,35.0,"Terengganu, Malaysia",287.5769938404928,0.3616133518776078,0.0036161335187760778
W.P. Kuala Lumpur,Malaysia,2021-04-01 04:27:05,3.139,101.6869,37819,118,36631.0,1070.0,"W.P. Kuala Lumpur, Malaysia",2126.57444894287,0.31201248049922,0.0031201248049922
W.P. Labuan,Malaysia,2021-04-01 04:27:05,5.2831,115.2308,2327,12,2282.0,33.0,"W.P. Labuan, Malaysia",2341.046277665996,0.5156854318865493,0.005156854318865492
W.P. Putrajaya,Malaysia,2021-04-01 04:27:05,2.9264,101.6964,1142,8,1102.0,32.0,"W.P. Putrajaya, Malaysia",1083.4914611005693,0.7005253940455342,0.0070052539404553416
Unknown,Malaysia,2021-04-01 04:27:05,,,0,0,0.0,0.0,"Unknown, Malaysia",,,
,Tonga,2021-04-01 04:27:05,-21.179,-175.1982,0,0,0.0,0.0,Tonga,0.0,,
,Democratic Republic of the Congo,2021-04-01 04:27:05,-4.0383,21.7587,37823,878,33652.0,3293.0,"nan, Democratic Republic of the Congo",34.88958134264256,2.3213388678846205,0.023213388678846206
Alabama,United States,2021-04-01 04:27:05,30.72774991,-87.72207058,515388,10554,0.0,0.0,"Alabama, United States",156.4227117553704,2.0477775966844396,0.020477775966844396
Alaska,United States,2021-04-02 15:13:53,52.3233,-174.1596,62671,313,0.0,329.0,"Alaska, United States",19.02094687579225,0.4994335498077261,0.004994335498077261
Arizona,United States,2021-04-01 04:27:05,31.87934684,-109.7516088,841811,16967,0.0,0.0,"Arizona, United States",255.49364635090473,2.015535553705048,0.020155355537050477
Arkansas,United States,2021-04-01 04:27:05,33.19153461,-91.7698471,330398,5626,0.0,0.0,"Arkansas, United States",100.27736602045616,1.7027948111066047,0.017027948111066046
California,United States,2021-04-01 04:27:05,38.59678594,-119.8223594,3730942,58125,0.0,0.0,"California, United States",1132.3586599649295,1.5579175446844256,0.015579175446844255
Colorado,United States,2021-04-01 04:27:05,37.57250606,-105.7885451,462081,6107,0.0,0.0,"Colorado, United States",140.24378346145681,1.3216297575533296,0.013216297575533295
Connecticut,United States,2021-04-01 04:27:05,41.80283011,-72.73103891,310624,7889,0.0,0.0,"Connecticut, United States",94.27586287670681,2.539726486041001,0.025397264860410013
Delaware,United States,2021-04-01 04:27:05,39.57992638,-75.64054974,94802,1559,0.0,0.0,"Delaware, United States",28.772858351053234,1.6444800742600365,0.016444800742600366
Florida,United States,2021-04-01 04:27:05,30.33060121,-82.28467476,2057735,33425,0.0,0.0,"Florida, United States",624.5323693487956,1.6243588217141662,0.016243588217141662
Georgia,United States,2021-04-01 04:27:05,31.29633502,-82.87545866,1059548,19055,0.0,0.0,"Georgia, United States",321.5778624938477,1.7984083779120907,0.017984083779120908
Hawaii,United States,2021-04-01 04:27:05,21.45803166,-157.97121819999995,30754,463,0.0,0.0,"Hawaii, United States",9.333985419382408,1.5054952201339664,0.015054952201339664
Idaho,United States,2021-04-01 04:27:05,44.89333571,-116.4545247,180536,1962,0.0,0.0,"Idaho, United States",54.79353552947982,1.0867638587317765,0.010867638587317765
Illinois,United States,2021-04-01 04:27:05,37.18049267,-89.32910838,1244585,23579,0.0,0.0,"Illinois, United States",377.73747295252826,1.8945270913597705,0.018945270913597705
Indiana,United States,2021-04-01 04:27:05,41.09194313,-85.06800636,686497,13039,0.0,0.0,"Indiana, United States",208.35510790302934,1.899352801250406,0.01899352801250406
Iowa,United States,2021-04-01 04:27:05,41.02903567,-94.69932645,351402,5743,0.0,0.0,"Iowa, United States",106.65218002021908,1.634310561692876,0.016343105616928758
Kansas,United States,2021-04-01 04:27:05,38.21413251,-95.29272815,303940,4908,0.0,0.0,"Kansas, United States",92.24723705427226,1.614792393235507,0.01614792393235507
Kentucky,United States,2021-04-01 04:27:05,36.75197631,-86.19457544,426876,6090,0.0,0.0,"Kentucky, United States",129.55889835092296,1.4266438028842099,0.0142664380288421
Louisiana,United States,2021-04-01 04:27:05,30.65385745,-92.82442028,444933,10141,0.0,0.0,"Louisiana, United States",135.0392838200583,2.2792195678899967,0.02279219567889997
Maine,United States,2021-04-01 04:27:05,46.65926321,-68.59841248,50504,743,0.0,0.0,"Maine, United States",15.328204448868085,1.4711706003484872,0.014711706003484872
Maryland,United States,2021-04-01 04:27:05,39.00670238,-76.60329337,411344,8286,0.0,0.0,"Maryland, United States",124.84486240327884,2.0143723987708584,0.020143723987708584
Massachusetts,United States,2021-04-01 04:27:05,42.37428441,-73.20524838,635580,17185,0.0,0.0,"Massachusetts, United States",192.9015559878738,2.7038295729884516,0.027038295729884514
Michigan,United States,2021-04-01 04:27:05,46.41292944,-86.60260122,746351,17119,0.0,0.0,"Michigan, United States",226.52108186712235,2.2936929139238775,0.022936929139238775
Minnesota,United States,2021-04-01 04:27:05,45.27476015,-93.24604565,519529,6926,0.0,0.0,"Minnesota, United States",157.67952497061597,1.3331305855881,0.013331305855881
Mississippi,United States,2021-04-01 04:27:05,34.88084463,-88.57996173,305146,7032,0.0,0.0,"Mississippi, United States",92.61326379602212,2.304470646837907,0.02304470646837907
Missouri,United States,2021-04-01 04:27:05,39.98492163,-94.80163024,581680,8853,0.0,0.0,"Missouri, United States",176.54264937069516,1.5219708430752303,0.015219708430752304
Montana,United States,2021-04-01 04:27:05,45.42335905,-107.492347,104552,1437,0.0,0.0,"Montana, United States",31.732029770672742,1.3744356875047823,0.013744356875047823
Nebraska,United States,2021-04-01 04:27:05,42.17695516,-98.0666283,209346,2180,0.0,0.0,"Nebraska, United States",63.53750769350425,1.0413382629713488,0.010413382629713488
Nevada,United States,2021-04-01 04:27:05,39.58105744,-118.3394607,303762,5249,0.0,0.0,"Nevada, United States",92.19321320681665,1.7279975770504539,0.017279975770504538
New Hampshire,United States,2021-04-01 04:27:05,43.87498583,-71.20430216,84176,1238,0.0,0.0,"New Hampshire, United States",25.54781676080944,1.4707279984793766,0.014707279984793766
New Jersey,United States,2021-04-01 04:27:05,40.96010917,-74.07164325,908816,24561,0.0,0.0,"New Jersey, United States",275.829982860813,2.7025272442386576,0.027025272442386578
New Mexico,United States,2021-04-01 04:27:05,33.91514144,-108.4046587,191652,3937,0.0,0.0,"New Mexico, United States",58.16729445260705,2.0542441508567615,0.020542441508567613
New York,United States,2021-04-01 04:27:05,42.25748406,-78.02750466,1873138,50097,0.0,0.0,"New York, United States",568.5063009849491,2.6744959527808416,0.026744959527808417
North Carolina,United States,2021-04-01 04:27:05,35.922379600000006,-81.17751948,914132,12112,0.0,0.0,"North Carolina, United States",277.4434141702178,1.3249727610454507,0.013249727610454507
North Dakota,United States,2021-04-01 04:27:05,46.93579637,-98.06605978,103091,1498,0.0,0.0,"North Dakota, United States",31.288609314871298,1.4530851383728938,0.014530851383728938
Ohio,United States,2021-04-01 04:27:05,40.77285242,-84.10802343,1017566,19292,0.0,0.0,"Ohio, United States",308.83612561810753,1.895896678937779,0.01895896678937779
Oklahoma,United States,2021-04-01 04:27:05,36.73090616,-98.32408495,439740,4953,0.0,0.0,"Oklahoma, United States",133.4631835962548,1.1263473870923728,0.011263473870923729
Oregon,United States,2021-04-01 04:27:05,44.49167306,-123.4316987,165012,2383,0.0,0.0,"Oregon, United States",50.08192761992359,1.4441373960681647,0.014441373960681647
Pennsylvania,United States,2021-04-01 04:27:05,40.46809875,-79.98167747,1035020,25089,0.0,0.0,"Pennsylvania, United States",314.13349771636797,2.4240111302197063,0.02424011130219706
Puerto Rico,United States,2021-04-01 04:27:05,18.360255,-67.17513100000001,107470,2118,0.0,0.0,"Puerto Rico, United States",32.61765666323169,1.970782543965758,0.01970782543965758
Rhode Island,United States,2021-04-01 04:27:05,41.67106337,-71.57641596,137329,2619,0.0,0.0,"Rhode Island, United States",41.68000532153108,1.9070990104056682,0.019070990104056683
South Carolina,United States,2021-04-01 04:27:05,33.54338026,-81.63645384,551630,9146,0.0,0.0,"South Carolina, United States",167.42233130304734,1.6579953954643512,0.01657995395464351
South Dakota,United States,2021-04-01 04:27:05,44.41464384,-98.27858469,117759,1935,0.0,0.0,"South Dakota, United States",35.74041714902299,1.6431865080376022,0.016431865080376022
Tennessee,United States,2021-04-01 04:27:05,35.51123746,-86.45549096,811842,11904,0.0,0.0,"Tennessee, United States",246.39791216889682,1.4662951658081251,0.014662951658081251
Texas,United States,2021-04-01 04:27:05,32.30468633,-102.6376548,2791910,48252,0.0,0.0,"Texas, United States",847.357977246145,1.7282792067079527,0.017282792067079528
Utah,United States,2021-04-01 04:27:05,39.37231946,-111.5758676,385641,2122,0.0,0.0,"Utah, United States",117.04387953163982,0.5502526961604187,0.005502526961604187
Vermont,United States,2021-04-01 04:27:05,43.03519828,-73.09048868,19275,227,0.0,0.0,"Vermont, United States",5.850054268017036,1.1776913099870299,0.011776913099870298
Virginia,United States,2021-04-01 04:27:05,38.02080697,-78.55481085,618976,10252,0.0,0.0,"Virginia, United States",187.86216293645202,1.6562839270020162,0.016562839270020162
Washington,United States,2021-04-01 04:27:05,46.18894415,-117.2022851,364486,5247,0.0,0.0,"Washington, United States",110.62323631296795,1.4395614646378736,0.014395614646378736
West Virginia,United States,2021-04-01 04:27:05,39.46704621,-78.02414609,141738,2676,0.0,0.0,"West Virginia, United States",43.018157812721064,1.8879905177157854,0.018879905177157853
Wisconsin,United States,2021-04-01 04:27:05,46.31956891,-90.67837132,636041,7315,0.0,0.0,"Wisconsin, United States",193.04147168268864,1.1500830921277088,0.011500830921277088
Wyoming,United States,2021-04-01 04:27:05,44.52405055,-107.9960365,56310,700,0.0,0.0,"Wyoming, United States",17.090353091156384,1.2431184514295863,0.012431184514295862
